source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0070126,mitochondrial translational termination,1.0,False,"""The process resulting in the release of a polypeptide chain from the ribosome in a mitochondrion, usually in response to a termination codon (note that mitochondria use variants of the universal genetic code that differ between different taxa)."" [GOC:mah, http://mitogenome.org/index.php/Genetic_Code_of_mitochondria]",4,54,1,20972,0.018518518518518517,0.25,query_1,"['GO:0006415', 'GO:0032543']"
GO:BP,GO:0070944,neutrophil-mediated killing of bacterium,1.0,False,"""The directed killing of a bacterium by a neutrophil."" [GOC:add, ISBN:0781765196]",13,54,1,20972,0.018518518518518517,0.07692307692307693,query_1,"['GO:0042742', 'GO:0070943']"
GO:BP,GO:0072001,renal system development,1.0,False,"""The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels."" [GOC:mtg_kidney_jan10, GOC:yaf, PMID:6996269]",331,54,2,20972,0.037037037037037035,0.006042296072507553,query_1,['GO:0048731']
GO:BP,GO:0071918,urea transmembrane transport,1.0,False,"""The process in which urea, the water-soluble compound H2N-CO-NH2, is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:mah]",7,54,1,20972,0.018518518518518517,0.14285714285714285,query_1,"['GO:0015840', 'GO:0055085']"
GO:BP,GO:0071840,cellular component organization or biogenesis,1.0,False,"""A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:mah]",8538,54,25,20972,0.46296296296296297,0.002928086202857812,query_1,['GO:0009987']
GO:BP,GO:0072028,nephron morphogenesis,1.0,False,"""The process in which the anatomical structures of the nephron are generated and organized. A nephron is the functional unit of the kidney."" [GOC:mtg_kidney_jan10]",81,54,1,20972,0.018518518518518517,0.012345679012345678,query_1,"['GO:0009653', 'GO:0060993', 'GO:0072006']"
GO:BP,GO:0072044,collecting duct development,1.0,False,"""The process whose specific outcome is the progression of a collecting duct over time, from its formation to the mature structure. The collecting duct responds to vasopressin and aldosterone to regulate water, electrolyte and acid-base balance. It is the final common path through which urine flows before entering the ureter and then emptying into the bladder."" [GOC:mtg_kidney_jan10]",14,54,1,20972,0.018518518518518517,0.07142857142857142,query_1,"['GO:0001822', 'GO:0035295']"
GO:BP,GO:0097709,connective tissue replacement,1.0,False,"""The series of events leading to growth of connective tissue when loss of tissues that are incapable of regeneration occurs, or when fibrinous exudate cannot be adequately cleared."" [GOC:bc, GOC:BHF, GOC:BHF_miRNA, PMID:25590961]",16,54,1,20972,0.018518518518518517,0.0625,query_1,['GO:0048771']
GO:BP,GO:0072070,loop of Henle development,1.0,False,"""The process whose specific outcome is the progression of the loop of Henle over time, from its formation to the mature structure. The loop of Henle is a nephron tubule that connects the proximal convoluted tubule to the distal convoluted tubule."" [GOC:mtg_kidney_jan10]",12,54,1,20972,0.018518518518518517,0.08333333333333333,query_1,['GO:0072080']
GO:BP,GO:0072073,kidney epithelium development,1.0,False,"""The process whose specific outcome is the progression of an epithelium in the kidney over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:mtg_kidney_jan10]",152,54,2,20972,0.037037037037037035,0.013157894736842105,query_1,"['GO:0001822', 'GO:0060429']"
GO:BP,GO:0072078,nephron tubule morphogenesis,1.0,False,"""The process in which the anatomical structures of a nephron tubule are generated and organized. A nephron tubule is an epithelial tube that is part of the nephron, the functional part of the kidney."" [GOC:mtg_kidney_jan10]",77,54,1,20972,0.018518518518518517,0.012987012987012988,query_1,"['GO:0061333', 'GO:0072080', 'GO:0072088']"
GO:BP,GO:0072080,nephron tubule development,1.0,False,"""The progression of a nephron tubule over time, from its initial formation to the mature structure. A nephron tubule is an epithelial tube that is part of the nephron, the functional part of the kidney."" [GOC:mtg_kidney_jan10]",100,54,2,20972,0.037037037037037035,0.02,query_1,"['GO:0061326', 'GO:0072009']"
GO:BP,GO:0072088,nephron epithelium morphogenesis,1.0,False,"""The process in which the anatomical structures of the nephron epithelium are generated and organized. The nephron epithelium is a tissue that covers the surface of a nephron."" [GOC:mtg_kidney_jan10]",79,54,1,20972,0.018518518518518517,0.012658227848101266,query_1,"['GO:0002009', 'GO:0072009', 'GO:0072028']"
GO:BP,GO:0072089,stem cell proliferation,1.0,False,"""The multiplication or reproduction of stem cells, resulting in the expansion of a stem cell population. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [GOC:mtg_kidney_jan10]",125,54,1,20972,0.018518518518518517,0.008,query_1,['GO:0008283']
GO:BP,GO:0072091,regulation of stem cell proliferation,1.0,False,"""Any process that modulates the frequency, rate or extent of stem cell proliferation. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [GOC:mtg_kidney_jan10]",90,54,1,20972,0.018518518518518517,0.011111111111111112,query_1,"['GO:0042127', 'GO:0072089']"
GO:BP,GO:0072163,mesonephric epithelium development,1.0,False,"""The process whose specific outcome is the progression of an epithelium in the mesonephros over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:mtg_kidney_jan10]",100,54,1,20972,0.018518518518518517,0.01,query_1,"['GO:0001823', 'GO:0072073']"
GO:BP,GO:0072164,mesonephric tubule development,1.0,False,"""The progression of a mesonephric tubule over time, from its initial formation to the mature structure. A mesonephric tubule is an epithelial tube that is part of the mesonephros."" [GOC:mtg_kidney_jan10]",100,54,1,20972,0.018518518518518517,0.01,query_1,"['GO:0035295', 'GO:0072163']"
GO:BP,GO:0072170,metanephric tubule development,1.0,False,"""The progression of a metanephric tubule over time, from its initial formation to the mature structure. A metanephric tubule is an epithelial tube that is part of the metanephros."" [GOC:mtg_kidney_jan10]",25,54,2,20972,0.037037037037037035,0.08,query_1,"['GO:0035295', 'GO:0072207']"
GO:BP,GO:0072171,mesonephric tubule morphogenesis,1.0,False,"""The process in which the anatomical structures of a mesonephric tubule are generated and organized. A mesonephric tubule is an epithelial tube that is part of the mesonephros."" [GOC:mtg_kidney_jan10]",69,54,1,20972,0.018518518518518517,0.014492753623188406,query_1,"['GO:0072078', 'GO:0072164']"
GO:BP,GO:0072173,metanephric tubule morphogenesis,1.0,False,"""The process in which the anatomical structures of a metanephric tubule are generated and organized from an epithelium. A metanephric tubule is an epithelial tube that is part of the metanephros."" [GOC:mtg_kidney_jan10]",10,54,1,20972,0.018518518518518517,0.1,query_1,"['GO:0060562', 'GO:0072170']"
GO:BP,GO:0071495,cellular response to endogenous stimulus,1.0,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]",1238,54,1,20972,0.018518518518518517,0.0008077544426494346,query_1,['GO:0009719']
GO:BP,GO:0071604,transforming growth factor beta production,1.0,False,"""The appearance of any member of the transforming growth factor-beta family of cytokines due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Transforming growth factor-beta family members include TGF-B1, TGF-B2, and TGF-B3."" [GOC:add, GOC:rv, PMID:16891311, PMID:2022183]",33,54,1,20972,0.018518518518518517,0.030303030303030304,query_1,['GO:0001816']
GO:BP,GO:0071692,protein localization to extracellular region,1.0,False,"""Any process in which a protein is transported from one specific location in the extracellular region to another, or maintained in a specific extracellular location."" [GOC:mah]",366,54,1,20972,0.018518518518518517,0.00273224043715847,query_1,['GO:0033036']
GO:BP,GO:0071695,anatomical structure maturation,1.0,False,"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure to attain its fully functional state."" [GOC:mah]",272,54,1,20972,0.018518518518518517,0.003676470588235294,query_1,"['GO:0021700', 'GO:0048856']"
GO:BP,GO:0071696,ectodermal placode development,1.0,False,"""The progression of an ectodermal placode over time from its initial formation until its mature state. An ectodermal placode is a thickening of the ectoderm that is the primordium of many structures derived from the ectoderm."" [GOC:mah]",15,54,1,20972,0.018518518518518517,0.06666666666666667,query_1,['GO:0048856']
GO:BP,GO:0071697,ectodermal placode morphogenesis,1.0,False,"""The process in which the anatomical structures of an ectodermal placode are generated and organized. An ectodermal placode is a thickening of the ectoderm that is the primordium of many structures derived from the ectoderm."" [GOC:mah]",13,54,1,20972,0.018518518518518517,0.07692307692307693,query_1,"['GO:0009653', 'GO:0071696']"
GO:BP,GO:0071705,nitrogen compound transport,1.0,False,"""The directed movement of nitrogen-containing compounds into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",798,54,3,20972,0.05555555555555555,0.0037593984962406013,query_1,['GO:0006810']
GO:BP,GO:0071800,podosome assembly,1.0,False,"""The aggregation, arrangement and bonding together of a set of components to form a podosome, an actin-rich adhesion structure characterized by formation upon cell substrate contact and localization at the substrate-attached part of the cell."" [GOC:mah, GOC:sl]",21,54,1,20972,0.018518518518518517,0.047619047619047616,query_1,"['GO:0065003', 'GO:0140694']"
GO:BP,GO:0072521,purine-containing compound metabolic process,1.0,False,"""The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",567,54,3,20972,0.05555555555555555,0.005291005291005291,query_1,['GO:0008152']
GO:BP,GO:0097696,cell surface receptor signaling pathway via STAT,1.0,False,"""An intracellular signal transduction process in which STAT proteins (Signal Transducers and Activators of Transcription) convey a signal to trigger a change in the activity or state of a cell. The STAT cascade begins with receptor activation followed by activation of STAT proteins by kinases. It proceeds through STA dimerization and subsequent nuclear translocation of STAT proteins, and ends with regulation of target gene expression by STAT proteins."" [GOC:rjd, PMID:21534947, PMID:24587195]",150,54,1,20972,0.018518518518518517,0.006666666666666667,query_1,['GO:0007166']
GO:BP,GO:0097484,dendrite extension,1.0,False,"""Long distance growth of a single dendrite involved in cellular development."" [GOC:BHF, GOC:rl]",34,54,1,20972,0.018518518518518517,0.029411764705882353,query_1,['GO:1990138']
GO:BP,GO:0097530,granulocyte migration,1.0,False,"""The movement of a granulocyte within or between different tissues and organs of the body."" [GOC:cvs, PMID:24163421, PMID:24193336]",148,54,1,20972,0.018518518518518517,0.006756756756756757,query_1,['GO:0097529']
GO:BP,GO:1902001,fatty acid transmembrane transport,1.0,False,"""The process in which a fatty acid is transported across a membrane."" [GOC:rb, GOC:TermGenie, PMID:9395310]",20,54,1,20972,0.018518518518518517,0.05,query_1,"['GO:0015908', 'GO:1905039']"
